candidate_identity,subset_id,cardinality,condition_ids,target,target_reached,semantic_validity,state_hash,search_space_cardinality,tested_ordinal,proof_status
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,ARM-408F233F6CFB982372AF,5,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,INSTITUTIONAL_APPROVAL,false,true,8c33aeac8151ad42c393f9a08770c3008f87a26501168ed451348966c0f9759e,128,111,COMPLETE
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,ARM-D304AD9A2798DC175681,5,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.WEAK_SETUP.02|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,INSTITUTIONAL_APPROVAL,false,true,f44998d7bf11d75b8a1289a170db444dcd333ac54efa86eec61f9ed67f9319e8,128,112,COMPLETE
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,ARM-D6E87BD1BFD99E6CAC01,5,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.WEAK_SETUP.02|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,INSTITUTIONAL_APPROVAL,false,true,dbc50fa8ec6d58b57fdce502b13c73a0949ae78b8c2790b4f8f27c290cc72f60,128,113,COMPLETE
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,ARM-3907D68FB45737C3DEB4,5,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.WEAK_SETUP.02|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,INSTITUTIONAL_APPROVAL,false,true,5de5ce100a9bd5d262795fdb502d2aba7f1313afdae2da36f683a30c958fde4b,128,114,COMPLETE
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,ARM-DDF09E0C6D00ABD7EFDF,5,INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.WEAK_SETUP.02,INSTITUTIONAL_APPROVAL,false,true,cf25510968ea4549a71135a55fc0d787371664930d70a19d5b08f14161e8c3c8,128,115,COMPLETE
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,ARM-07FE9EDEA1AAE43445DD,5,INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,INSTITUTIONAL_APPROVAL,false,true,a6289db2451621775e57d8712a54e29ebd0830ce7bd8193fa0405c5d18c25f08,128,116,COMPLETE
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,ARM-BC95E76A2C3506740324,5,INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.WEAK_SETUP.02|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,INSTITUTIONAL_APPROVAL,false,true,c41df65f7e1d472a3856eb40edea9f220370ea303e3c561f6fbe11fc060ea1eb,128,117,COMPLETE
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,ARM-FC757B93807D6BA8677E,5,INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.WEAK_SETUP.02|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,INSTITUTIONAL_APPROVAL,false,true,70985f76078dbc426b4403009ad7ab5d0e8961f59cdf6b3af9eeb50b5bd7a248,128,118,COMPLETE
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,ARM-72816D4B9B3D68299A1E,5,INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.WEAK_SETUP.02|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,INSTITUTIONAL_APPROVAL,false,true,8fc293707f6c3d956d9ba4fc63944191396ffc62280ac5276bcf316b850de88c,128,119,COMPLETE
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,ARM-F3AD25B5B8205621DC9C,5,INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.WEAK_SETUP.02|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,INSTITUTIONAL_APPROVAL,false,true,4ad29478b864a3bbdc1b5f14d4d964c587c20a2c2104e4316120ac9d3847c349,128,120,COMPLETE
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,ARM-440A1E32A61047A64D2E,6,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.WEAK_SETUP.02,INSTITUTIONAL_APPROVAL,false,true,2b2cd199338b4fa5ca4b73af8829a3c577784c767d96cf779b8083145dce5676,128,121,COMPLETE
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,ARM-89B02BA9397BE10902AD,6,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,INSTITUTIONAL_APPROVAL,false,true,f6c2a601c66e013bb6b6b23338c5b23a211935233d90b170e4640480eceba8c2,128,122,COMPLETE
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,ARM-7380F2405DFB148AFAC3,6,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.WEAK_SETUP.02|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,INSTITUTIONAL_APPROVAL,false,true,a751b19fff01e32e564f821fec4bf1d78b06538ff9fd6da09f75f22d61ec9bea,128,123,COMPLETE
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,ARM-42057769F862E4F17A68,6,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.WEAK_SETUP.02|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,INSTITUTIONAL_APPROVAL,false,true,915b22512a745664e52d32bbc61b517ee5088d4de4fd29c7f8db040a45e846fb,128,124,COMPLETE
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,ARM-5F2816F06576763762AE,6,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.WEAK_SETUP.02|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,INSTITUTIONAL_APPROVAL,false,true,3c8a35ebfc806990def4f6a93d8e52e3d5fa613c414df4d9e9d2d93fc6163f94,128,125,COMPLETE
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,ARM-DBFAF2C7377CDD7D785A,6,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.WEAK_SETUP.02|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,INSTITUTIONAL_APPROVAL,false,true,32f6f79db8e696fd97f2243bc2df24fe031f027b72757bb498a26a95815c1f92,128,126,COMPLETE
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,ARM-BA5687181E5E5EC26EAE,6,INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.WEAK_SETUP.02|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,INSTITUTIONAL_APPROVAL,false,true,c09c09c557b66dbcde000b3f5c6555e139ef78440583c8b57e6d48e325ceb8c2,128,127,COMPLETE
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,ARM-17998F27B6F894DA74B4,7,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.WEAK_SETUP.02|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,INSTITUTIONAL_APPROVAL,false,true,79bf946b93e71560653ff0a4f2fdabd9ee3d366a37cde214037b2aa770f0f1c3,128,128,COMPLETE
